,timestamp,foreperiod_start,foreperiod_end,response_received,subject,trial,test,requested_foreperiod,actual_foreperiod,response_time,note,tag,garbage_collection
9508,2016-11-04 21:18:09,560981204,560984733,560985209,5,35,38,3509,3529,476,,,False
9509,2016-11-04 21:18:14,560986290,0,560989539,5,36,38,3729,0,-480,false_start,,False
9510,2016-11-04 21:18:19,560990613,560996765,560997101,5,37,38,6130,6152,336,,,False
9511,2016-11-04 21:18:26,560998183,561005597,561005957,5,38,38,7390,7414,360,,,False
9512,2016-11-04 21:18:35,561007040,561016551,561016922,5,39,38,9485,9511,371,,,False
9513,2016-11-05 10:20:18,593457117,593461528,593461866,5,0,40,4392,4411,338,,,False
9514,2016-11-05 10:20:24,593462948,593465517,593465848,5,1,40,2546,2569,331,,,False
9515,2016-11-05 10:20:28,593466930,593472466,593472813,5,2,40,5515,5536,347,,,False
9516,2016-11-05 10:20:34,593473895,593483242,593483519,5,3,40,9318,9347,277,,,False
9517,2016-11-05 10:20:45,593484600,593487664,593488053,5,4,40,3044,3064,389,,,False
9518,2016-11-05 10:20:50,593489134,593498696,593499042,5,5,40,9541,9562,346,,,False
9519,2016-11-05 10:21:01,593500124,593508783,593509117,5,6,40,8639,8659,334,,,False
9520,2016-11-05 10:21:11,593510197,593518467,593518800,5,7,40,8248,8270,333,,,False
9521,2016-11-05 10:21:20,593519882,593529107,593529415,5,8,40,9201,9225,308,,,False
9522,2016-11-05 10:21:31,593530497,593533461,593533935,5,9,40,2947,2964,474,,,False
9523,2016-11-05 10:21:36,593535016,593538157,593538531,5,10,40,3125,3141,374,,,False
9524,2016-11-05 10:21:40,593539616,593548247,593548549,5,11,40,8607,8631,302,,,False
9525,2016-11-05 10:21:50,593549631,593556576,593557013,5,12,40,6923,6945,437,,,False
9526,2016-11-05 10:21:59,593558095,593566695,593567142,5,13,40,8587,8600,447,,,False
9527,2016-11-05 10:22:09,593568223,593573887,593574246,5,14,40,5641,5664,359,,,False
9528,2016-11-05 10:22:16,593575328,593583667,593584171,5,15,40,8321,8339,504,minor_lapse,,False
9529,2016-11-05 10:22:26,593585252,593587531,593587980,5,16,40,2260,2279,449,,,False
9530,2016-11-05 10:22:30,593589060,593593027,593593340,5,17,40,3950,3967,313,,,False
9531,2016-11-05 10:22:35,593594421,593603891,593604276,5,18,40,9454,9470,385,,,False
9532,2016-11-05 10:22:46,593605358,593607763,593608131,5,19,40,2387,2405,368,,,False
9533,2016-11-05 10:22:50,593609212,593617140,593617637,5,20,40,7901,7928,497,,,False
9534,2016-11-05 10:22:59,593618720,593623588,593624040,5,21,40,4850,4868,452,,,False
9535,2016-11-05 10:23:06,593625122,593629824,593630312,5,22,40,4680,4702,488,,,False
9536,2016-11-05 10:23:12,593631394,593635106,593635559,5,23,40,3692,3712,453,,,False
9537,2016-11-05 10:23:17,593636640,593641482,593641896,5,24,40,4820,4842,414,,,False
9538,2016-11-05 10:23:24,593642979,593645867,593646368,5,25,40,2867,2888,501,minor_lapse,,False
9539,2016-11-05 10:23:28,593647451,593657307,593657829,5,26,40,9830,9856,522,minor_lapse,,False
9540,2016-11-05 10:23:40,593658912,593667437,593667796,5,27,40,8500,8525,359,,,False
9541,2016-11-05 10:23:49,593668877,593672301,593672818,5,28,40,3402,3424,517,minor_lapse,,False
9542,2016-11-05 10:23:54,593673899,593679205,593680176,5,29,40,5283,5306,971,minor_lapse,,False
9543,2016-11-05 10:24:02,593681257,593685021,593685479,5,30,40,3743,3764,458,,,False
9544,2016-11-05 10:24:07,593686560,593691380,593691848,5,31,40,4795,4820,468,,,False
9545,2016-11-05 10:24:14,593692934,593702721,593703061,5,32,40,9758,9787,340,,,False
9546,2016-11-05 10:24:25,593704142,593707857,593708611,5,33,40,3697,3715,754,minor_lapse,,False
9547,2016-11-05 10:24:30,593709694,593713946,593714340,5,34,40,4232,4252,394,,,False
9548,2016-11-05 10:24:36,593715423,593722139,593722567,5,35,40,6694,6716,428,,,False
9549,2016-11-05 10:24:44,593723648,593727391,593727937,5,36,40,3723,3743,546,minor_lapse,,False
9550,2016-11-05 10:24:50,593729019,593738915,593739328,5,37,40,9864,9896,413,,,False
9551,2016-11-05 10:25:01,593740410,593749601,593749970,5,38,40,9167,9191,369,,,False
9552,2016-11-05 10:25:12,593751051,593755427,593756105,5,39,40,4356,4376,678,minor_lapse,,False
9553,2016-11-03 12:03:48,489174171,489183880,489184163,5,0,27,9685,9709,283,,,False
9554,2016-11-03 12:03:59,489185249,489188528,489188918,5,1,27,3259,3279,390,,,False
9555,2016-11-03 12:04:03,489189998,489192096,489192556,5,2,27,2078,2098,460,,,False
9556,2016-11-03 12:04:07,489193635,489200847,489201174,5,3,27,7188,7212,327,,,False
9557,2016-11-03 12:04:16,489202256,489210365,489210679,5,4,27,8084,8109,314,,,False
9558,2016-11-03 12:04:25,489211761,489217951,489218354,5,5,27,6179,6190,403,,,False
9559,2016-11-03 12:04:33,489219432,489227786,489228165,5,6,27,8339,8354,379,,,False
9560,2016-11-03 12:04:43,489229253,489232995,489233598,5,7,27,3721,3742,603,minor_lapse,,False
9561,2016-11-03 12:04:48,489234681,489242784,489243091,5,8,27,8082,8103,307,,,False
9562,2016-11-03 12:04:58,489244174,489246764,489248347,5,9,27,2570,2590,1583,minor_lapse,,False
9563,2016-11-03 12:05:03,489249428,489254286,489254730,5,10,27,4844,4858,444,,,False
9564,2016-11-03 12:05:09,489255813,489261492,489261860,5,11,27,5655,5679,368,,,False
9565,2016-11-03 12:05:16,489262942,489272818,489273170,5,12,27,9854,9876,352,,,False
9566,2016-11-03 12:05:28,489274256,489281294,489281604,5,13,27,7011,7038,310,,,False
9567,2016-11-03 12:05:36,489282686,489287005,489287526,5,14,27,4299,4319,521,minor_lapse,,False
9568,2016-11-03 12:05:42,489288607,489291274,489291856,5,15,27,2647,2667,582,minor_lapse,,False
9569,2016-11-03 12:05:46,489292937,489299575,489300017,5,16,27,6615,6638,442,,,False
9570,2016-11-03 12:05:55,489301101,489309192,489309506,5,17,27,8074,8091,314,,,False
9571,2016-11-03 12:06:04,489310586,489320260,489320610,5,18,27,9656,9674,350,,,False
9572,2016-11-03 12:06:15,489321690,489330405,489331046,5,19,27,8689,8715,641,minor_lapse,,False
9573,2016-11-03 12:06:26,489332127,489338169,489338670,5,20,27,6019,6042,501,minor_lapse,,False
9574,2016-11-03 12:06:33,489339750,489343692,489344228,5,21,27,3923,3942,536,minor_lapse,,False
9575,2016-11-03 12:06:39,489345309,489347584,489349398,5,22,27,2257,2275,1814,minor_lapse,,False
9576,2016-11-03 12:06:44,489350480,489353178,489353618,5,23,27,2682,2698,440,,,False
9577,2016-11-03 12:06:48,489354702,489358706,489359095,5,24,27,3983,4004,389,,,False
9578,2016-11-03 12:06:54,489360177,489364418,489364711,5,25,27,4219,4241,293,,,False
9579,2016-11-03 12:06:59,489365792,489375623,489376025,5,26,27,9807,9831,402,,,False
9580,2016-11-03 12:07:11,489377108,489383008,489383668,5,27,27,5880,5900,660,minor_lapse,,False
9581,2016-11-03 12:07:18,489384749,489394762,489395132,5,28,27,9988,10013,370,,,False
9582,2016-11-03 12:07:30,489396213,489403469,489403841,5,29,27,7232,7256,372,,,False
9583,2016-11-03 12:07:38,489404923,489411526,489411883,5,30,27,6576,6603,357,,,False
9584,2016-11-03 12:07:46,489412965,489417275,489418333,5,31,27,4288,4310,1058,minor_lapse,,False
9585,2016-11-03 12:07:53,489419413,489422807,489423242,5,32,27,3362,3394,435,,,False
9586,2016-11-03 12:07:58,489424321,0,489431882,5,33,27,8332,0,-771,false_start,,False
9587,2016-11-03 12:08:06,489432957,489442143,489442653,5,34,27,9159,9186,510,minor_lapse,,False
9588,2016-11-03 12:08:17,489443734,489447079,489447426,5,35,27,3328,3345,347,,,False
9589,2016-11-03 12:08:22,489448508,489457742,489458151,5,36,27,9212,9234,409,,,False
9590,2016-11-03 12:08:33,489459231,489461378,489462627,5,37,27,2124,2147,1249,minor_lapse,,False
9591,2016-11-03 12:08:37,489463710,489467923,489469168,5,38,27,4188,4213,1245,minor_lapse,,False
9592,2016-11-03 12:08:44,489470248,489475734,489476142,5,39,27,5465,5486,408,,,False
9593,2016-11-02 07:42:52,452046753,452053698,452054007,5,0,20,6928,6945,309,,,False
9594,2016-11-02 07:43:00,452055088,452060348,452060676,5,1,20,5244,5260,328,,,False
9595,2016-11-02 07:43:07,452061756,452065832,452066399,5,2,20,4053,4076,567,minor_lapse,,False
9596,2016-11-02 07:43:12,452067482,452074391,452074748,5,3,20,6886,6909,357,,,False
9597,2016-11-02 07:43:21,452075829,452082224,452082677,5,4,20,6371,6395,453,,,False
9598,2016-11-02 07:43:29,452083759,452088857,452089219,5,5,20,5080,5098,362,,,False
9599,2016-11-02 07:43:35,452090325,452095357,452095660,5,6,20,5007,5032,303,,,False
9600,2016-11-02 07:43:42,452096741,452104535,452104860,5,7,20,7768,7794,325,,,False
9601,2016-11-02 07:43:51,452105942,452111466,452112033,5,8,20,5503,5524,567,minor_lapse,,False
9602,2016-11-02 07:43:58,452113115,452123136,452123538,5,9,20,9992,10021,402,,,False
9603,2016-11-02 07:44:09,452124619,452132578,452132947,5,10,20,7933,7959,369,,,False
9604,2016-11-02 07:44:19,452134029,452139971,452140519,5,11,20,5920,5942,548,minor_lapse,,False
9605,2016-11-02 07:44:26,452141601,452151567,452151898,5,12,20,9944,9966,331,,,False
9606,2016-11-02 07:44:38,452152979,452155998,452156477,5,13,20,2999,3019,479,,,False
9607,2016-11-02 07:44:42,452157559,452163979,452164296,5,14,20,6396,6420,317,,,False
9608,2016-11-02 07:44:50,452165378,452173433,452173815,5,15,20,8031,8055,382,,,False
9609,2016-11-02 07:45:00,452174897,452180005,452180328,5,16,20,5087,5108,323,,,False
9610,2016-11-02 07:45:06,452181410,452189489,452189832,5,17,20,8058,8079,343,,,False
9611,2016-11-02 07:45:16,452190915,452197766,452198199,5,18,20,6828,6851,433,,,False
9612,2016-11-02 07:45:24,452199280,452202505,452202922,5,19,20,3203,3225,417,,,False
9613,2016-11-02 07:45:29,452204004,452209416,452209739,5,20,20,5392,5412,323,,,False
9614,2016-11-02 07:45:36,452210821,452217241,452217646,5,21,20,6398,6420,405,,,False
9615,2016-11-02 07:45:44,452218728,452226378,452226754,5,22,20,7627,7650,376,,,False
9616,2016-11-02 07:45:53,452227836,452234581,452234951,5,23,20,6722,6745,370,,,False
9617,2016-11-02 07:46:01,452236034,452242177,452242518,5,24,20,6119,6143,341,,,False
9618,2016-11-02 07:46:08,452243600,452250487,452251289,5,25,20,6865,6887,802,minor_lapse,,False
9619,2016-11-02 07:46:17,452252370,452261163,452261576,5,26,20,8767,8793,413,,,False
9620,2016-11-02 07:46:27,452262659,452270349,452270691,5,27,20,7667,7690,342,,,False
9621,2016-11-02 07:46:37,452271772,452280745,452281215,5,28,20,8946,8973,470,,,False
9622,2016-11-02 07:46:47,452282295,452289944,452290489,5,29,20,7625,7649,545,minor_lapse,,False
9623,2016-11-02 07:46:56,452291571,452293686,452294039,5,30,20,2098,2115,353,,,False
9624,2016-11-02 07:47:00,452295127,452302263,452302573,5,31,20,7113,7136,310,,,False
9625,2016-11-02 07:47:08,452303654,452307193,452307587,5,32,20,3522,3539,394,,,False
9626,2016-11-02 07:47:13,452308669,452310755,452311181,5,33,20,2069,2086,426,,,False
9627,2016-11-02 07:47:17,452312263,452322170,452322524,5,34,20,9879,9907,354,,,False
9628,2016-11-02 07:47:28,452323606,452328279,452328659,5,35,20,4652,4673,380,,,False
9629,2016-11-02 07:47:35,452329741,452335253,452335660,5,36,20,5499,5512,407,,,False
9630,2016-11-02 07:47:42,452336739,452340688,452341168,5,37,20,3934,3949,480,,,False
9631,2016-11-02 07:47:47,452342245,452352265,452352587,5,38,20,9996,10020,322,,,False
9632,2016-11-06 21:55:39,680870138,680879836,680880152,5,0,52,9671,9698,316,,,False
9633,2016-11-06 21:55:50,680881234,680885357,680885781,5,1,52,4108,4123,424,,,False
9634,2016-11-06 21:55:55,680886863,680891864,680892406,5,2,52,4980,5001,542,minor_lapse,,False
9635,2016-11-06 21:56:02,680893487,680900007,680901805,5,3,52,6498,6520,1798,minor_lapse,,False
9636,2016-11-06 21:56:11,680902887,680905270,680905657,5,4,52,2362,2383,387,,,False
9637,2016-11-06 21:56:15,680906739,680913252,680913621,5,5,52,6490,6513,369,,,False
9638,2016-11-06 21:56:23,680914703,680918337,680918705,5,6,52,3617,3634,368,,,False
9639,2016-11-06 21:56:28,680919786,680923019,680923378,5,7,52,3214,3233,359,,,False
9640,2016-11-06 21:56:33,680924459,680927507,680927969,5,8,52,3028,3048,462,,,False
9641,2016-11-06 21:56:38,680929051,680935448,680935977,5,9,52,6376,6397,529,minor_lapse,,False
9642,2016-11-06 21:56:46,680937059,680946751,680947152,5,10,52,9665,9692,401,,,False
9643,2016-11-06 21:56:57,680948234,680954850,680955274,5,11,52,6594,6616,424,,,False
9644,2016-11-06 21:57:05,680956355,680962017,680962457,5,12,52,5642,5662,440,,,False
9645,2016-11-06 21:57:12,680963539,680970677,680971070,5,13,52,7113,7138,393,,,False
9646,2016-11-06 21:57:21,680972152,680980651,680981067,5,14,52,8475,8499,416,,,False
9647,2016-11-06 21:57:31,680982148,680984626,680985526,5,15,52,2458,2478,900,minor_lapse,,False
9648,2016-11-06 21:57:35,680986607,680993197,680993701,5,16,52,6567,6590,504,minor_lapse,,False
9649,2016-11-06 21:57:43,680994782,681001075,681001598,5,17,52,6271,6293,523,minor_lapse,,False
9650,2016-11-06 21:57:51,681002680,681005137,681005598,5,18,52,2440,2457,461,,,False
9651,2016-11-06 21:57:55,681006680,681014407,681014853,5,19,52,7704,7727,446,,,False
9652,2016-11-06 21:58:05,681015935,681022116,681022510,5,20,52,6159,6181,394,,,False
9653,2016-11-06 21:58:12,681023591,681029066,681029642,5,21,52,5453,5475,576,minor_lapse,,False
9654,2016-11-06 21:58:19,681030725,681036449,681036878,5,22,52,5702,5724,429,,,False
9655,2016-11-06 21:58:27,681037959,681047277,681047724,5,23,52,9292,9318,447,,,False
9656,2016-11-06 21:58:37,681048806,681053153,681053939,5,24,52,4320,4347,786,minor_lapse,,False
9657,2016-11-06 21:58:44,681055021,681063361,681063800,5,25,52,8315,8340,439,,,False
9658,2016-11-06 21:58:53,681064881,681068524,681069077,5,26,52,3627,3643,553,minor_lapse,,False
9659,2016-11-06 21:58:59,681070159,681076807,681077306,5,27,52,6624,6648,499,,,False
9660,2016-11-06 21:59:07,681078389,681087681,681088127,5,28,52,9268,9292,446,,,False
9661,2016-11-06 21:59:18,681089208,681094131,681094785,5,29,52,4902,4923,654,minor_lapse,,False
9662,2016-11-06 21:59:24,681095867,681101953,681102429,5,30,52,6070,6086,476,,,False
9663,2016-11-06 21:59:32,681103511,681112172,681112697,5,31,52,8637,8661,525,minor_lapse,,False
9664,2016-11-06 21:59:42,681113778,681117834,681118324,5,32,52,4035,4056,490,,,False
9665,2016-11-06 21:59:48,681119406,681127879,681128393,5,33,52,8449,8473,514,minor_lapse,,False
9666,2016-11-06 21:59:58,681129475,681132823,681133362,5,34,52,3329,3348,539,minor_lapse,,False
9667,2016-11-06 22:00:03,681134445,681142113,681142539,5,35,52,7646,7668,426,,,False
9668,2016-11-06 22:00:12,681143621,681150532,681150837,5,36,52,6886,6911,305,,,False
9669,2016-11-06 22:00:21,681151918,681155247,681155968,5,37,52,3308,3329,721,minor_lapse,,False
9670,2016-11-06 22:00:26,681157049,681162524,681162919,5,38,52,5459,5475,395,,,False
9671,2016-11-06 22:00:33,681164001,681171368,681171755,5,39,52,7343,7367,387,,,False
9672,2016-11-05 12:05:49,594114595,594123167,594123451,5,0,41,8549,8572,284,,,False
9673,2016-11-05 12:05:59,594124533,594132181,594132674,5,1,41,7628,7648,493,,,False
9674,2016-11-05 12:06:08,594133755,594136838,594137266,5,2,41,3066,3083,428,,,False
9675,2016-11-05 12:06:12,594138348,594143188,594143528,5,3,41,4823,4840,340,,,False
9676,2016-11-05 12:06:19,594144610,594154047,594154428,5,4,41,9414,9437,381,,,False
9677,2016-11-05 12:06:30,594155511,594162737,594163082,5,5,41,7203,7226,345,,,False
9678,2016-11-05 12:06:38,594164164,594174107,594174509,5,6,41,9919,9943,402,,,False
9679,2016-11-05 12:06:50,594175590,594184742,594185030,5,7,41,9124,9152,288,,,False
9680,2016-11-05 12:07:00,594186112,594195920,594196372,5,8,41,9781,9808,452,,,False
9681,2016-11-05 12:07:12,594197454,594204927,594205221,5,9,41,7454,7473,294,,,False
9682,2016-11-05 12:07:20,594206302,594215367,594215671,5,10,41,9040,9065,304,,,False
9683,2016-11-05 12:07:31,594216753,594222075,594222443,5,11,41,5300,5322,368,,,False
9684,2016-11-05 12:07:38,594223526,594231827,594232187,5,12,41,8278,8301,360,,,False
9685,2016-11-05 12:07:47,594233267,594239427,594239803,5,13,41,6140,6160,376,,,False
9686,2016-11-05 12:07:55,594240884,594245761,594246176,5,14,41,4856,4877,415,,,False
9687,2016-11-05 12:08:01,594247258,594249682,594250132,5,15,41,2404,2424,450,,,False
9688,2016-11-05 12:08:05,594251213,594260774,594261104,5,16,41,9535,9561,330,,,False
9689,2016-11-05 12:08:16,594262184,594266404,594266759,5,17,41,4199,4220,355,,,False
9690,2016-11-05 12:08:22,594267839,594271372,594271838,5,18,41,3514,3533,466,,,False
9691,2016-11-05 12:08:27,594272919,594280708,594281051,5,19,41,7762,7789,343,,,False
9692,2016-11-05 12:08:36,594282134,594290649,594290976,5,20,41,8491,8515,327,,,False
9693,2016-11-05 12:08:46,594292059,594299165,594299506,5,21,41,7081,7106,341,,,False
9694,2016-11-05 12:08:55,594300587,594306454,594306791,5,22,41,5850,5867,337,,,False
9695,2016-11-05 12:09:02,594307873,594312662,594313020,5,23,41,4768,4789,358,,,False
9696,2016-11-05 12:09:08,594314101,594319650,594319989,5,24,41,5528,5549,339,,,False
9697,2016-11-05 12:09:15,594321070,594329867,594330195,5,25,41,8766,8797,328,,,False
9698,2016-11-05 12:09:25,594331277,594338727,594339038,5,26,41,7430,7450,311,,,False
9699,2016-11-05 12:09:34,594340120,594345293,594345688,5,27,41,5144,5173,395,,,False
9700,2016-11-05 12:09:41,594346768,594355428,594355740,5,28,41,8638,8660,312,,,False
9701,2016-11-05 12:09:51,594356821,594358891,594359646,5,29,41,2052,2070,755,minor_lapse,,False
9702,2016-11-05 12:09:55,594360730,0,594360840,5,30,41,9056,0,-8946,false_start,,False
9703,2016-11-05 12:09:56,594361918,594364284,594364593,5,31,41,2345,2366,309,,,False
9704,2016-11-05 12:10:00,594365675,594371437,594371749,5,32,41,5740,5762,312,,,False
9705,2016-11-05 12:10:07,594372832,594381828,594382093,5,33,41,8975,8996,265,,,False
9706,2016-11-05 12:10:17,594383175,594387268,594387639,5,34,41,4073,4093,371,,,False
9707,2016-11-05 12:10:23,594388719,594392211,594392623,5,35,41,3472,3492,412,,,False
9708,2016-11-05 12:10:28,594393706,594402747,594403049,5,36,41,9024,9041,302,,,False
9709,2016-11-05 12:10:38,594404129,594409744,594410014,5,37,41,5593,5615,270,,,False
9710,2016-11-05 12:10:45,594411096,594417267,594417635,5,38,41,6155,6171,368,,,False
9711,2016-11-03 21:23:39,504624379,504632288,504632621,5,0,31,7884,7909,333,,,False
9712,2016-11-03 21:23:48,504633704,504641827,504642278,5,1,31,8094,8123,451,,,False
9713,2016-11-03 21:23:58,504643360,504648040,504648570,5,2,31,4660,4680,530,minor_lapse,,False
9714,2016-11-03 21:24:04,504649652,504659097,504659512,5,3,31,9420,9445,415,,,False
9715,2016-11-03 21:24:15,504660593,504670131,504670520,5,4,31,9513,9538,389,,,False
9716,2016-11-03 21:24:26,504671603,504674749,504676035,5,5,31,3128,3146,1286,minor_lapse,,False
9717,2016-11-03 21:24:31,504677119,504686398,504686803,5,6,31,9262,9279,405,,,False
9718,2016-11-03 21:24:42,504687885,504690732,504691891,5,7,31,2828,2847,1159,minor_lapse,,False
9719,2016-11-03 21:24:47,504692972,504700174,504700545,5,8,31,7172,7202,371,,,False
9720,2016-11-03 21:24:56,504701629,504708427,504708923,5,9,31,6778,6798,496,,,False
9721,2016-11-03 21:25:04,504710005,504717065,504717626,5,10,31,7038,7060,561,minor_lapse,,False
9722,2016-11-03 21:25:13,504718708,504721620,504722351,5,11,31,2893,2912,731,minor_lapse,,False
9723,2016-11-03 21:25:17,504723430,504725756,504726790,5,12,31,2308,2326,1034,minor_lapse,,False
9724,2016-11-03 21:25:22,504727872,504732098,504732655,5,13,31,4203,4226,557,minor_lapse,,False
9725,2016-11-03 21:25:28,504733737,504741007,504741531,5,14,31,7250,7270,524,minor_lapse,,False
9726,2016-11-03 21:25:37,504742613,504748214,504749210,5,15,31,5579,5601,996,minor_lapse,,False
9727,2016-11-03 21:25:44,504750292,504755546,504755998,5,16,31,5229,5254,452,,,False
9728,2016-11-03 21:25:51,504757079,504760882,504761339,5,17,31,3787,3803,457,,,False
9729,2016-11-03 21:25:56,504762422,504772022,504772504,5,18,31,9572,9600,482,,,False
9730,2016-11-03 21:26:08,504773584,504782918,504783331,5,19,31,9314,9334,413,,,False
9731,2016-11-03 21:26:18,504784413,504793908,504794347,5,20,31,9475,9495,439,,,False
9732,2016-11-03 21:26:29,504795429,504802506,504803272,5,21,31,7056,7077,766,minor_lapse,,False
9733,2016-11-03 21:26:38,504804354,504807163,504807596,5,22,31,2791,2809,433,,,False
9734,2016-11-03 21:26:43,504808682,504817246,504817787,5,23,31,8540,8564,541,minor_lapse,,False
9735,2016-11-03 21:26:53,504818870,504823057,504823523,5,24,31,4166,4187,466,,,False
9736,2016-11-03 21:26:59,504824605,504830122,504830964,5,25,31,5498,5517,842,minor_lapse,,False
9737,2016-11-03 21:27:06,504832047,504835103,504835689,5,26,31,3037,3056,586,minor_lapse,,False
9738,2016-11-03 21:27:11,504836771,504840404,504841451,5,27,31,3611,3633,1047,minor_lapse,,False
9739,2016-11-03 21:27:16,504842533,504850975,504851403,5,28,31,8412,8442,428,,,False
9740,2016-11-03 21:27:26,504852485,504860844,504861305,5,29,31,8341,8359,461,,,False
9741,2016-11-03 21:27:36,504862387,504864973,504867331,5,30,31,2565,2586,2358,minor_lapse,,False
9742,2016-11-03 21:27:42,504868412,504872818,504873281,5,31,31,4384,4406,463,,,False
9743,2016-11-03 21:27:48,504874363,504883619,504884092,5,32,31,9229,9256,473,,,False
9744,2016-11-03 21:27:59,504885174,504891729,504892182,5,33,31,6539,6555,453,,,False
9745,2016-11-03 21:28:08,504893264,504897365,504897831,5,34,31,4082,4101,466,,,False
9746,2016-11-03 21:28:13,504898914,504903657,504904032,5,35,31,4725,4743,375,,,False
9747,2016-11-03 21:28:19,504905114,504910748,504911110,5,36,31,5608,5634,362,,,False
9748,2016-11-03 21:28:26,504912192,504919933,504920862,5,37,31,7715,7741,929,minor_lapse,,False
9749,2016-11-03 21:28:36,504921943,504926499,504926911,5,38,31,4535,4556,412,,,False
9750,2016-11-08 13:31:54,784400537,784409914,784410264,5,0,61,9344,9377,350,,,False
9751,2016-11-08 13:32:05,784411345,784414016,784415299,5,1,61,2656,2671,1283,minor_lapse,,False
9752,2016-11-08 13:32:10,784416381,784424394,784424766,5,2,61,7985,8013,372,,,False
9753,2016-11-08 13:32:19,784425848,784432170,784432599,5,3,61,6301,6322,429,,,False
9754,2016-11-08 13:32:27,784433681,784436061,784436824,5,4,61,2368,2380,763,minor_lapse,,False
9755,2016-11-08 13:32:31,784437910,784443673,784444239,5,5,61,5740,5763,566,minor_lapse,,False
9756,2016-11-08 13:32:39,784445324,784454637,784455110,5,6,61,9292,9313,473,,,False
9757,2016-11-08 13:32:49,784456197,784463297,784463660,5,7,61,7080,7100,363,,,False
9758,2016-11-08 13:32:58,784464741,784467434,784468157,5,8,61,2677,2693,723,minor_lapse,,False
9759,2016-11-08 13:33:03,784469238,784475319,784475959,5,9,61,6052,6081,640,minor_lapse,,False
9760,2016-11-08 13:33:10,784477044,784485163,784485583,5,10,61,8096,8119,420,,,False
9761,2016-11-08 13:33:20,784486665,784495331,784495685,5,11,61,8638,8666,354,,,False
9762,2016-11-08 13:33:30,784496768,784506117,784506480,5,12,61,9325,9349,363,,,False
9763,2016-11-08 13:33:41,784507560,784517196,784517557,5,13,61,9618,9636,361,,,False
9764,2016-11-08 13:33:52,784518639,784523157,784523685,5,14,61,4500,4518,528,minor_lapse,,False
9765,2016-11-08 13:33:58,784524768,784534715,784535544,5,15,61,9919,9947,829,minor_lapse,,False
9766,2016-11-08 13:34:10,784536627,784543297,784543712,5,16,61,6647,6670,415,,,False
9767,2016-11-08 13:34:18,784544795,784552158,784552625,5,17,61,7346,7363,467,,,False
9768,2016-11-08 13:34:27,784553707,784561125,784561549,5,18,61,7399,7418,424,,,False
9769,2016-11-08 13:34:36,784562628,784565820,784566398,5,19,61,3179,3192,578,minor_lapse,,False
9770,2016-11-08 13:34:41,784567479,0,784573697,5,20,61,9116,0,-2898,false_start,,False
9771,2016-11-08 13:34:48,784574774,784577727,784578471,5,21,61,2933,2953,744,minor_lapse,,False
9772,2016-11-08 13:34:53,784579554,784589418,784589935,5,22,61,9844,9864,517,minor_lapse,,False
9773,2016-11-08 13:35:04,784591016,784600633,784601130,5,23,61,9593,9617,497,,,False
9774,2016-11-08 13:35:15,784602211,784608104,784608565,5,24,61,5868,5893,461,,,False
9775,2016-11-08 13:35:23,784609646,784619057,784619493,5,25,61,9393,9411,436,,,False
9776,2016-11-08 13:35:34,784620577,784629393,784630296,5,26,61,8791,8816,903,minor_lapse,,False
9777,2016-11-08 13:35:45,784631377,784640190,784640645,5,27,61,8791,8813,455,,,False
9778,2016-11-08 13:35:55,784641726,784645952,784646406,5,28,61,4210,4226,454,,,False
9779,2016-11-08 13:36:01,784647486,784654585,784655866,5,29,61,7080,7099,1281,minor_lapse,,False
9780,2016-11-08 13:36:10,784656947,784666098,784666607,5,30,61,9130,9151,509,minor_lapse,,False
9781,2016-11-08 13:36:21,784667696,784675141,784675775,5,31,61,7423,7445,634,minor_lapse,,False
9782,2016-11-08 13:36:30,784676858,784686311,784686955,5,32,61,9417,9453,644,minor_lapse,,False
9783,2016-11-08 13:36:41,784688039,784695795,784696474,5,33,61,7730,7756,679,minor_lapse,,False
9784,2016-11-08 13:36:51,784697558,784700946,784701366,5,34,61,3369,3388,420,,,False
9785,2016-10-31 18:12:31,381586621,381590924,381591214,5,0,6,4280,4303,290,,,False
9786,2016-10-31 18:12:37,381592294,381600551,381600829,5,1,6,8235,8257,278,,,False
9787,2016-10-31 18:12:46,381601911,381609577,381609882,5,2,6,7644,7666,305,,,False
9788,2016-10-31 18:12:55,381610962,381617869,381618219,5,3,6,6880,6907,350,,,False
9789,2016-10-31 18:13:04,381619301,381622821,381623231,5,4,6,3498,3520,410,,,False
9790,2016-10-31 18:13:09,381624312,381632639,381632979,5,5,6,8305,8327,340,,,False
9791,2016-10-31 18:13:18,381634060,381639407,381639743,5,6,6,5329,5347,336,,,False
9792,2016-10-31 18:13:25,381640825,381644062,381644386,5,7,6,3214,3237,324,,,False
9793,2016-10-31 18:13:30,381645468,381648336,381648761,5,8,6,2848,2868,425,,,False
9794,2016-10-31 18:13:34,381649842,381659513,381659899,5,9,6,9636,9671,386,,,False
9795,2016-10-31 18:13:45,381660979,381665492,381665854,5,10,6,4492,4513,362,,,False
9796,2016-10-31 18:13:51,381666935,381670771,381671653,5,11,6,3815,3836,882,minor_lapse,,False
9797,2016-10-31 18:13:57,381672735,381681546,381681882,5,12,6,8791,8811,336,,,False
9798,2016-10-31 18:14:07,381682968,381687466,381687747,5,13,6,4476,4498,281,,,False
9799,2016-10-31 18:14:13,381688829,381691016,381691404,5,14,6,2170,2187,388,,,False
